AÑO;MES;PRODUCTO;CATEGORIA;CCAA;PROVINCIA;ENTRADAS;VISITAS_PAGINAS;GASTO_TOTAL;PRECIO_MEDIO_ENTRADA;TRANSACCIONES
2024;6;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;51;83;959,82;18,82;26
2024;6;Espectaculos;Cultura, teatro y danza;Comunitat Valenciana;Alicante/Alacant;23;37;396,06;17,22;9
2024;6;Espectaculos;Cine;Comunitat Valenciana;Alicante/Alacant;19;31;294,5;15,5;10
2024;6;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;198;323;7133,94;36,03;104
2024;6;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;91;148;1539,72;16,92;44
2024;6;Espectaculos;Cine;Andalucía;Almería;58;95;343,36;5,92;18
2024;6;Actividades;Actividades infantiles;Andalucía;Almería;38;62;235,98;6,21;12
2024;6;Espectaculos;Musicales;Andalucía;Almería;2;3;24;12;1
2024;6;Espectaculos;Música;Andalucía;Almería;146;420;2822,18;19,33;64
2024;6;Espectaculos;Cultura, teatro y danza;Andalucía;Almería;185;302;2031,3;10,98;85
2024;6;Actividades;Actividades infantiles;Andalucía;Almería;12;20;348;29;3
2024;6;Espectaculos;Cultura, teatro y danza;Andalucía;Almería;16;26;544;34;4
2024;6;Espectaculos;Museo y exposiciones;Andalucía;Almería;4;7;176;44;1
2024;6;Espectaculos;Música;Andalucía;Almería;11;18;617,32;56,12;8
2024;6;Espectaculos;Cultura, teatro y danza;Andalucía;Almería;228;372;5731,92;25,14;80
2024;6;Espectaculos;Música;Andalucía;Almería;14;23;254,52;18,18;8
2024;6;Espectaculos;Cultura, teatro y danza;Andalucía;Almería;139;227;1801,44;12,96;49
2024;6;Espectaculos;Música;Andalucía;Almería;1;2;16,5;16,5;1
2024;6;Actividades;Deportes y aventuras;Castilla y León;Ávila;5;10;371,9;74,38;5
2024;6;Espectaculos;Cultura, teatro y danza;Extremadura;Badajoz;216;352;6117,12;28,32;136
2024;6;Espectaculos;Música;Extremadura;Badajoz;95;155;893,95;9,41;64
2024;6;Espectaculos;Musicales;Extremadura;Badajoz;242;394;4431,02;18,31;91
2024;6;Espectaculos;Cultura, teatro y danza;Extremadura;Badajoz;242;394;4431,02;18,31;91
2024;6;Espectaculos;Cultura, teatro y danza;Extremadura;Badajoz;10;16;85,8;8,58;5
2024;6;Actividades;Deportes y aventuras;Extremadura;Badajoz;9;101;99;11;5
2024;6;Actividades;Deportes y aventuras;Extremadura;Badajoz;106;173;1449,02;13,67;99
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;3;5;51,12;17,04;1
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;18;29;559,62;31,09;9
2024;6;Actividades;Gastronomía;Illes Balears;Illes Balears;18;29;559,62;31,09;9
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;33;54;403,59;12,23;15
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;61;99;954,04;15,64;23
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;208;339;2922,4;14,05;113
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;12;20;62,16;5,18;5
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;2342;3817;45083,5;19,25;1318
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;292;476;1544,68;5,29;202
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;951;1555;42367,05;44,55;530
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;564;920;7140,24;12,66;338
2024;6;Actividades;Actividades infantiles;Illes Balears;Illes Balears;57;93;711,36;12,48;22
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;716;1167;9436,88;13,18;343
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;88;194;1395,68;15,86;51
2024;6;Actividades;Deportes y aventuras;Illes Balears;Illes Balears;4;7;41,44;10,36;1
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;56;91;724,64;12,94;32
2024;6;Espectaculos;Musicales;Illes Balears;Illes Balears;335;546;3102,1;9,26;117
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;528;860;13326,72;25,24;291
2024;6;Actividades;Actividades infantiles;Illes Balears;Illes Balears;335;546;3102,1;9,26;117
2024;6;Espectaculos;Cultura, teatro y danza;Illes Balears;Illes Balears;364;593;5434,52;14,93;127
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;42;68;336,84;8,02;21
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;200;326;4372;21,86;110
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;5;8;62,2;12,44;3
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;233;380;3651,11;15,67;106
2024;6;Espectaculos;Cine;Illes Balears;Illes Balears;81;132;377,46;4,66;45
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;332;514;4508,56;13,58;167
2024;6;Espectaculos;Cultura, teatro y danza;Illes Balears;Illes Balears;2;7;8;4;1
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;220;359;2367,2;10,76;99
2024;6;Actividades;Cursos;Illes Balears;Illes Balears;69;112;4830;70;26
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;593;967;7892,83;13,31;347
2024;6;Actividades;Actividades infantiles;Illes Balears;Illes Balears;28;46;280;10;18
2024;6;Actividades;Gastronomía;Illes Balears;Illes Balears;136;222;4035,12;29,67;67
2024;6;Actividades;Cursos;Illes Balears;Illes Balears;27;44;720,09;26,67;11
2024;6;Espectaculos;Musicales;Illes Balears;Illes Balears;24;39;741,36;30,89;11
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;8122;25880;203618,54;25,07;5078
2024;6;Actividades;Actividades infantiles;Illes Balears;Illes Balears;284;463;8468,88;29,82;206
2024;6;Espectaculos;Cultura, teatro y danza;Illes Balears;Illes Balears;503;820;5095,39;10,13;251
2024;6;Actividades;Gastronomía;Illes Balears;Illes Balears;43;70;1361,81;31,67;17
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;17;303;181,9;10,7;5
2024;6;Espectaculos;Cultura, teatro y danza;Illes Balears;Illes Balears;841;1372;5188,97;6,17;347
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;294;480;7150,08;24,32;138
2024;6;Actividades;Actividades infantiles;Illes Balears;Illes Balears;225;367;699,75;3,11;82
2024;6;Espectaculos;Cultura, teatro y danza;Illes Balears;Illes Balears;225;367;699,75;3,11;82
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;940;1431;30662,8;32,62;524
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;414;698;11451,24;27,66;200
2024;6;Actividades;Actividades infantiles;Illes Balears;Illes Balears;339;1013;2810,31;8,29;152
2024;6;Espectaculos;Parques temáticos;Illes Balears;Illes Balears;77;126;881,65;11,45;55
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;532;867;9323,3;17,525;242
2024;6;Actividades;Deportes y aventuras;Illes Balears;Illes Balears;77;126;881,65;11,45;55
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;282;672;3003,3;10,65;198
2024;6;Actividades;Actividades infantiles;Illes Balears;Illes Balears;182;965;2730;15;161
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;25;41;174;6,96;18
2024;6;Espectaculos;Cultura, teatro y danza;Illes Balears;Illes Balears;101;165;683,77;6,77;44
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;17;28;352,41;20,73;6
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;155;252;2497,05;16,11;80
2024;6;Espectaculos;Cine;Illes Balears;Illes Balears;5;60;11,4;2,28;2
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;206;345;2016,74;9,79;105
2024;6;Actividades;Actividades infantiles;Illes Balears;Illes Balears;29;47;122,09;4,21;10
2024;6;Espectaculos;Cultura, teatro y danza;Illes Balears;Illes Balears;5;8;41,45;8,29;2
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;158;258;3035,18;19,21;120
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;44;72;693;15,75;24
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;220;359;1144;5,2;95
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;35;58;574,35;16,41;18
2024;6;Actividades;Actividades infantiles;Illes Balears;Illes Balears;7;11;108,78;15,54;5
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;485;791;16742,2;34,52;236
2024;6;Espectaculos;Cultura, teatro y danza;Illes Balears;Illes Balears;85;139;1769,7;20,82;39
2024;6;Actividades;Gastronomía;Illes Balears;Illes Balears;208;339;10803,52;51,94;98
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;47;77;1274,17;27,11;23
2024;6;Espectaculos;Música;Illes Balears;Illes Balears;124;1539;3220,28;25,97;58
2024;6;Espectaculos;Música;Cataluña;Barcelona;3;5;30;10;2
2024;6;Espectaculos;Música;Cataluña;Barcelona;5;8;50;10;3
2024;6;Espectaculos;Música;Cataluña;Barcelona;526;858;7348,22;13,97;287
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;30;49;294,3;9,81;15
2024;6;Espectaculos;Conferencias;Cataluña;Barcelona;10;16;115,4;11,54;9
2024;6;Actividades;Cursos;Cataluña;Barcelona;432;692;22788;52,75;330
2024;6;Espectaculos;Cine;Cataluña;Barcelona;115;355;679,65;5,91;76
2024;6;Espectaculos;Musicales;Cataluña;Barcelona;742;1209;7145,46;9,63;379
2024;6;Espectaculos;Música;Cataluña;Barcelona;13954;21014;198425,88;14,22;8711
2024;6;Actividades;Deportes y aventuras;Cataluña;Barcelona;1;2;21;21;1
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;1413;2231;14666,94;10,38;689
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;6003;9809;92926,44;15,48;3235
2024;6;Espectaculos;Museo y exposiciones;Cataluña;Barcelona;40;65;512,8;12,82;17
2024;6;Actividades;Gastronomía;Cataluña;Barcelona;297;484;7422,03;24,99;161
2024;6;Espectaculos;Música;Cataluña;Barcelona;446;727;12951,84;29,04;257
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;29;47;115,13;3,97;23
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;209;341;1026,19;4,91;92
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;20;33;100;5;6
2024;6;Espectaculos;Musicales;Cataluña;Barcelona;180;293;1101,6;6,12;68
2024;6;Espectaculos;Música;Cataluña;Barcelona;4;7;78,12;19,53;1
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;184;300;2358,88;12,82;69
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;208;339;1437,28;6,91;87
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;71;116;578,65;8,15;32
2024;6;Actividades;Deportes y aventuras;Cataluña;Barcelona;20;33;301;15,05;16
2024;6;Espectaculos;Conferencias;Cataluña;Barcelona;31;51;1550;50;26
2024;6;Espectaculos;Música;Cataluña;Barcelona;1;2;5;5;1
2024;6;Espectaculos;Música;Cataluña;Barcelona;92;150;1417,72;15,41;33
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;92;150;1417,72;15,41;33
2024;6;Espectaculos;Música;Cataluña;Barcelona;5;8;299,5;59,9;3
2024;6;Espectaculos;Música;Cataluña;Barcelona;50;81;500;10;24
2024;6;Espectaculos;Música;Cataluña;Barcelona;197;321;2956,97;15,01;62
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;90;147;720;8;35
2024;6;Actividades;Cursos;Cataluña;Barcelona;3;5;49,11;16,37;3
2024;6;Espectaculos;Cine;Cataluña;Barcelona;24;39;247,44;10,31;5
2024;6;Espectaculos;Música;Cataluña;Barcelona;368;600;5464,8;14,85;207
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;32;52;320;10;21
2024;6;Espectaculos;Música;Cataluña;Barcelona;113;184;1119,83;9,91;88
2024;6;Espectaculos;Música;Cataluña;Barcelona;110;179;875,6;7,96;74
2024;6;Espectaculos;Música;Cataluña;Barcelona;27;44;364,5;13,5;13
2024;6;Espectaculos;Música;Cataluña;Barcelona;68;111;662,32;9,74;37
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;4;7;12,4;3,1;2
2024;6;Espectaculos;Música;Cataluña;Barcelona;614;1001;12672,96;20,64;271
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;505;823;11958,4;23,68;204
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;569;927;4460,96;7,84;156
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;319;520;3831,19;12,01;127
2024;6;Espectaculos;Música;Cataluña;Barcelona;79;129;602,77;7,63;32
2024;6;Espectaculos;Música;Cataluña;Barcelona;95;155;1780,3;18,74;23
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;95;155;1780,3;18,74;23
2024;6;Espectaculos;Música;Cataluña;Barcelona;219;357;6999,24;31,96;121
2024;6;Espectaculos;Música;Cataluña;Barcelona;169;275;2861,17;16,93;69
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;104;170;1752,4;16,85;42
2024;6;Actividades;Gastronomía;Cataluña;Barcelona;104;170;1752,4;16,85;42
2024;6;Espectaculos;Música;Cataluña;Barcelona;41;67;1284,94;31,34;33
2024;6;Espectaculos;Música;Cataluña;Barcelona;102;166;1042,44;10,22;53
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;18;29;210,96;11,72;13
2024;6;Espectaculos;Música;Cataluña;Barcelona;5;8;50;10;4
2024;6;Espectaculos;Música;Cataluña;Barcelona;1;2;35,65;35,65;1
2024;6;Actividades;Deportes y aventuras;Cataluña;Barcelona;4;7;40;10;3
2024;6;Espectaculos;Música;Cataluña;Barcelona;325;530;2336,75;7,19;138
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;158;258;951,16;6,02;52
2024;6;Espectaculos;Música;Cataluña;Barcelona;12;20;168,12;14,01;5
2024;6;Espectaculos;Música;Cataluña;Barcelona;28;46;262,64;9,38;12
2024;6;Espectaculos;Música;Cataluña;Barcelona;359;585;2110,92;5,88;112
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;100;163;588;5,88;21
2024;6;Espectaculos;Cine;Cataluña;Barcelona;30;49;101,1;3,37;14
2024;6;Espectaculos;Musicales;Cataluña;Barcelona;40;65;120;3;19
2024;6;Espectaculos;Música;Cataluña;Barcelona;352;574;1862,08;5,29;152
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;816;1368;3190,56;3,91;296
2024;6;Espectaculos;Música;Cataluña;Barcelona;997;1625;9561,23;9,59;534
2024;6;Espectaculos;Música;Cataluña;Barcelona;699;1139;6899,13;9,87;180
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;684;1115;4788;7;167
2024;6;Actividades;Gastronomía;Cataluña;Barcelona;4;7;32;8;3
2024;6;Espectaculos;Música;Cataluña;Barcelona;2;3;59;29,5;1
2024;6;Espectaculos;Musicales;Cataluña;Barcelona;5;8;50;10;3
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;5;8;50;10;3
2024;6;Espectaculos;Musicales;Cataluña;Barcelona;2;3;20;10;2
2024;6;Espectaculos;Música;Cataluña;Barcelona;418;635;3540,46;8,47;200
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;78;127;1038,96;13,32;37
2024;6;Actividades;Gastronomía;Cataluña;Barcelona;1;2;10;10;1
2024;6;Espectaculos;Música;Cataluña;Barcelona;66;108;2346,3;35,55;39
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;44;72;198,88;4,52;16
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;44;72;198,88;4,52;16
2024;6;Espectaculos;Música;Cataluña;Barcelona;49;80;177,38;3,62;19
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;49;80;177,38;3,62;19
2024;6;Actividades;Cursos;Cataluña;Barcelona;5;8;175;35;4
2024;6;Espectaculos;Música;Cataluña;Barcelona;372;606;3429,84;9,22;188
2024;6;Actividades;Actividades infantiles;Cataluña;Barcelona;248;404;2333,68;9,41;139
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;52;85;398,84;7,67;29
2024;6;Actividades;Gastronomía;Cataluña;Barcelona;3;5;60;20;2
2024;6;Espectaculos;Música;Cataluña;Barcelona;82;134;1536,68;18,74;35
2024;6;Espectaculos;Música;Cataluña;Barcelona;3;5;30;10;1
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;28;46;336;12;11
2024;6;Espectaculos;Música;Cataluña;Barcelona;102;254;803,76;7,88;58
2024;6;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;60;98;1071,6;17,86;32
2024;6;Actividades;Gastronomía;Cataluña;Barcelona;60;98;1071,6;17,86;32
2024;6;Espectaculos;Música;Castilla y León;Burgos;4;7;267,2;66,8;2
2024;6;Espectaculos;Música;Castilla y León;Burgos;33;54;680,46;20,62;15
2024;6;Espectaculos;Musicales;Extremadura;Cáceres;37;60;651,2;17,6;10
2024;6;Espectaculos;Música;Extremadura;Cáceres;207;321;1155,06;5,58;92
2024;6;Actividades;Actividades infantiles;Extremadura;Cáceres;37;60;651,2;17,6;10
2024;6;Espectaculos;Cultura, teatro y danza;Extremadura;Cáceres;103;168;1121,67;10,89;39
2024;6;Actividades;Deportes y aventuras;Extremadura;Cáceres;242;394;3487,22;14,41;210
2024;6;Actividades;Actividades infantiles;Extremadura;Cáceres;10;16;440;44;10
2024;6;Espectaculos;Cultura, teatro y danza;Extremadura;Cáceres;2;3;20;10;1
2024;6;Espectaculos;Musicales;Extremadura;Cáceres;15;24;264;17,6;5
2024;6;Actividades;Actividades infantiles;Extremadura;Cáceres;15;24;264;17,6;5
2024;6;Espectaculos;Cultura, teatro y danza;Extremadura;Cáceres;15;24;264;17,6;5
2024;6;Espectaculos;Cultura, teatro y danza;Extremadura;Cáceres;59;96;584,69;9,91;21
2024;6;Actividades;Cursos;Andalucía;Cádiz;2;3;80;40;2
2024;6;Espectaculos;Música;Andalucía;Cádiz;62;101;753,3;12,15;32
2024;6;Actividades;Actividades infantiles;Andalucía;Cádiz;2;3;80;40;2
2024;6;Espectaculos;Música;Andalucía;Cádiz;1097;1788;22038,73;20,09;471
2024;6;Actividades;Actividades infantiles;Andalucía;Cádiz;31;51;415,4;13,4;14
2024;6;Espectaculos;Cultura, teatro y danza;Andalucía;Cádiz;51;83;1742,67;34,17;19
2024;6;Espectaculos;Música;Andalucía;Cádiz;204;333;3249,72;15,93;119
2024;6;Espectaculos;Música;Andalucía;Cádiz;67;109;2150,7;32,1;25
2024;6;Espectaculos;Música;Andalucía;Cádiz;354;577;18673,5;52,75;173
2024;6;Espectaculos;Cultura, teatro y danza;Andalucía;Cádiz;6;10;99;16,5;3
2024;6;Actividades;Gastronomía;Andalucía;Cádiz;146;238;9650,6;66,1;52
2024;6;Espectaculos;Música;Andalucía;Cádiz;30;49;300;10;23
2024;6;Espectaculos;Cine;Andalucía;Cádiz;8;37;29,36;3,67;5
2024;6;Actividades;Actividades infantiles;Andalucía;Cádiz;2;3;8;4;1
2024;6;Espectaculos;Música;Andalucía;Cádiz;196;320;8643,6;44,1;90
2024;6;Espectaculos;Música;Comunitat Valenciana;Castellón/Castelló;6;10;58,02;9,67;4
2024;6;Actividades;Gastronomía;Comunitat Valenciana;Castellón/Castelló;6;10;58,02;9,67;4
2024;6;Espectaculos;Música;Comunitat Valenciana;Castellón/Castelló;3;5;121,47;40,49;1
2024;6;Espectaculos;Música;Comunitat Valenciana;Castellón/Castelló;197;321;2386,655;12,115;110
2024;6;Espectaculos;Cultura, teatro y danza;Comunitat Valenciana;Castellón/Castelló;9;15;27,9;3,1;4
2024;6;Espectaculos;Música;Comunitat Valenciana;Castellón/Castelló;17;28;263,5;15,5;5
2024;6;Espectaculos;Música;Comunitat Valenciana;Castellón/Castelló;50;81;888,5;17,77;28
2024;6;Espectaculos;Música;Comunitat Valenciana;Castellón/Castelló;17;28;392,19;23,07;13
2024;6;Espectaculos;Música;Castilla - La Mancha;Ciudad Real;14;23;373,8;26,7;5
2024;6;Espectaculos;Música;Castilla - La Mancha;Ciudad Real;262;427;2549,26;9,73;120
2024;6;Espectaculos;Música;Castilla - La Mancha;Ciudad Real;12;20;156;13;9
2024;6;Actividades;Actividades infantiles;Castilla - La Mancha;Ciudad Real;12;20;156;13;9
2024;6;Espectaculos;Conferencias;Andalucía;Córdoba;278;453;1529;5,5;91
2024;6;Espectaculos;Música;Andalucía;Córdoba;41;67;453,05;11,05;25
2024;6;Actividades;Actividades infantiles;Andalucía;Córdoba;50;81;290;5,8;18
2024;6;Espectaculos;Cultura, teatro y danza;Andalucía;Córdoba;227;370;2383,5;10,5;103
2024;6;Espectaculos;Música;Andalucía;Córdoba;11;18;275;25;10
2024;6;Espectaculos;Música;Galicia;A Coruña;22;36;182,38;8,29;16
2024;6;Espectaculos;Música;Galicia;A Coruña;73;119;548,23;7,51;46
2024;6;Espectaculos;Música;Galicia;A Coruña;1;2;13,2;13,2;1
2024;6;Espectaculos;Musicales;Galicia;A Coruña;48;78;207,36;4,32;27
2024;6;Espectaculos;Música;Galicia;A Coruña;613;1000;7604,265;12,405;415
2024;6;Actividades;Actividades infantiles;Galicia;A Coruña;79;171;1225,29;15,51;35
2024;6;Espectaculos;Cultura, teatro y danza;Galicia;A Coruña;72;117;391,68;5,44;39
2024;6;Actividades;Gastronomía;Galicia;A Coruña;15;24;180;12;10
2024;6;Espectaculos;Música;Galicia;A Coruña;75;122;1557,75;20,77;44
2024;6;Espectaculos;Música;Galicia;A Coruña;18;29;163,08;9,06;13
2024;6;Espectaculos;Música;Galicia;A Coruña;939;1531;11155,32;11,88;703
2024;6;Espectaculos;Música;Galicia;A Coruña;826;1346;9598,12;11,62;380
2024;6;Espectaculos;Música;Galicia;A Coruña;105;171;1611,75;15,35;63
2024;6;Espectaculos;Música;Castilla - La Mancha;Cuenca;837;1364;26022,33;31,09;425
2024;6;Actividades;Deportes y aventuras;Castilla - La Mancha;Cuenca;11;18;550;50;11
2024;6;Espectaculos;Música;Castilla - La Mancha;Cuenca;9;15;61,92;6,88;6
2024;6;Espectaculos;Cine;Cataluña;Girona;7;11;34,58;4,94;4
2024;6;Espectaculos;Música;Cataluña;Girona;23;37;230;10;11
2024;6;Espectaculos;Música;Cataluña;Girona;111;181;1575,09;14,19;48
